web-scraper-order,web-scraper-start-url,name,season,team,position,games_played,goals,assists,points,plus_minus,pim,points_per_gp,ppg,ppp,shg,shp,gwg,otg,shots,shot_perc,toi_gp,shifts_gp,fow_perc
"1573423104-3981","http://www.nhl.com/stats/player?reportType=season&seasonFrom=19431944&seasonTo=19681969&gameType=2&filter=gamesPlayed,gte,1&sort=points,goals,assists","Russ Kopak","1943-44","BOS","C","24","7","9","16","","0","0.67","0","0","0","0","1","0","","--","","--","--"
"1573423104-5606","http://www.nhl.com/stats/player?reportType=season&seasonFrom=19431944&seasonTo=19681969&gameType=2&filter=gamesPlayed,gte,1&sort=points,goals,assists","George Senick","1952-53","NYR","L","13","2","3","5","","8","0.38","0","1","0","0","0","0","","--","","--","--"
"1573423104-4025","http://www.nhl.com/stats/player?reportType=season&seasonFrom=19431944&seasonTo=19681969&gameType=2&filter=gamesPlayed,gte,1&sort=points,goals,assists","Ralph Nattrass","1949-50","CHI","D","68","5","11","16","","96","0.24","2","3","0","0","0","0","","--","","--","--"
"1573423104-1164","http://www.nhl.com/stats/player?reportType=season&seasonFrom=19431944&seasonTo=19681969&gameType=2&filter=gamesPlayed,gte,1&sort=points,goals,assists","Johnny Peirson","1948-49","BOS","R","59","22","21","43","","43","0.73","4","11","0","0","4","0","","--","","--","--"
"1573423104-6024","http://www.nhl.com/stats/player?reportType=season&seasonFrom=19431944&seasonTo=19681969&gameType=2&filter=gamesPlayed,gte,1&sort=points,goals,assists","Forbes Kennedy","1959-60","DET","C","17","1","2","3","1","8","0.18","0","0","0","0","0","0","12","8.3","","--","--"
"1573423104-3493","http://www.nhl.com/stats/player?reportType=season&seasonFrom=19431944&seasonTo=19681969&gameType=2&filter=gamesPlayed,gte,1&sort=points,goals,assists","Larry Regan","1959-60","TOR","R","47","4","16","20","-1","6","0.43","0","2","0","1","1","0","81","4.9","","--","--"
"1573423104-426","http://www.nhl.com/stats/player?reportType=season&seasonFrom=19431944&seasonTo=19681969&gameType=2&filter=gamesPlayed,gte,1&sort=points,goals,assists","Red Kelly","1962-63","TOR","D","66","20","40","60","19","8","0.91","6","16","0","0","4","0","195","10.3","","--","--"
"1573423104-622","http://www.nhl.com/stats/player?reportType=season&seasonFrom=19431944&seasonTo=19681969&gameType=2&filter=gamesPlayed,gte,1&sort=points,goals,assists","Bill Mosienko","1951-52","CHI","R","70","31","22","53","","10","0.76","6","9","0","1","6","0","","--","","--","--"
"1573423104-1957","http://www.nhl.com/stats/player?reportType=season&seasonFrom=19431944&seasonTo=19681969&gameType=2&filter=gamesPlayed,gte,1&sort=points,goals,assists","Edgar Laprade","1945-46","NYR","C","49","15","19","34","","0","0.69","1","2","0","0","1","0","","--","","--","--"
"1573423104-5036","http://www.nhl.com/stats/player?reportType=season&seasonFrom=19431944&seasonTo=19681969&gameType=2&filter=gamesPlayed,gte,1&sort=points,goals,assists","Reg Fleming","1963-64","CHI","D","61","3","6","9","3","140","0.15","0","0","0","1","1","0","75","4.0","","--","--"
"1573423104-82","http://www.nhl.com/stats/player?reportType=season&seasonFrom=19431944&seasonTo=19681969&gameType=2&filter=gamesPlayed,gte,1&sort=points,goals,assists","Bronco Horvath","1959-60","BOS","C","68","39","41","80","-12","60","1.18","20","30","0","0","5","0","238","16.4","","--","--"
"1573423104-5652","http://www.nhl.com/stats/player?reportType=season&seasonFrom=19431944&seasonTo=19681969&gameType=2&filter=gamesPlayed,gte,1&sort=points,goals,assists","Dennis Hextall","1968-69","NYR","C","13","1","4","5","0","25","0.38","0","0","0","0","0","0","16","6.3","","--","--"
"1573423104-6023","http://www.nhl.com/stats/player?reportType=season&seasonFrom=19431944&seasonTo=19681969&gameType=2&filter=gamesPlayed,gte,1&sort=points,goals,assists","Forbes Kennedy","1959-60","DET","C","17","1","2","3","1","8","0.18","0","0","0","0","0","0","12","8.3","","--","--"
"1573423104-1814","http://www.nhl.com/stats/player?reportType=season&seasonFrom=19431944&seasonTo=19681969&gameType=2&filter=gamesPlayed,gte,1&sort=points,goals,assists","Nick Metz","1944-45","TOR","L","50","22","13","35","","26","0.70","3","3","0","0","2","0","","--","","--","--"
"1573423104-6935","http://www.nhl.com/stats/player?reportType=season&seasonFrom=19431944&seasonTo=19681969&gameType=2&filter=gamesPlayed,gte,1&sort=points,goals,assists","Wayne Connelly","1960-61","MTL","C","3","0","0","0","-3","0","--","0","0","0","0","0","0","8","0.0","","--","--"
"1573423104-2184","http://www.nhl.com/stats/player?reportType=season&seasonFrom=19431944&seasonTo=19681969&gameType=2&filter=gamesPlayed,gte,1&sort=points,goals,assists","Red Kelly","1965-66","TOR","D","63","8","24","32","-2","12","0.51","0","7","0","0","2","0","131","6.1","","--","--"
"1573423104-7746","http://www.nhl.com/stats/player?reportType=season&seasonFrom=19431944&seasonTo=19681969&gameType=2&filter=gamesPlayed,gte,1&sort=points,goals,assists","Jean Cusson","1967-68","OAK","L","2","0","0","0","-1","0","--","0","0","0","0","0","0","1","0.0","","--","--"
"1573423104-4672","http://www.nhl.com/stats/player?reportType=season&seasonFrom=19431944&seasonTo=19681969&gameType=2&filter=gamesPlayed,gte,1&sort=points,goals,assists","John McCormack","1949-50","TOR","C","34","6","5","11","","0","0.32","0","1","0","0","2","0","","--","","--","--"
"1573423104-2202","http://www.nhl.com/stats/player?reportType=season&seasonFrom=19431944&seasonTo=19681969&gameType=2&filter=gamesPlayed,gte,1&sort=points,goals,assists","Dean Prentice","1954-55","NYR","L","70","16","15","31","","20","0.44","1","7","0","0","2","0","","--","","--","--"
"1573423104-1345","http://www.nhl.com/stats/player?reportType=season&seasonFrom=19431944&seasonTo=19681969&gameType=2&filter=gamesPlayed,gte,1&sort=points,goals,assists","Ralph Backstrom","1966-67","MTL","C","69","14","27","41","-3","39","0.59","1","5","0","0","0","0","188","7.4","","--","--"
"1573423104-1584","http://www.nhl.com/stats/player?reportType=season&seasonFrom=19431944&seasonTo=19681969&gameType=2&filter=gamesPlayed,gte,1&sort=points,goals,assists","Ted Lindsay","1954-55","DET","L","49","19","19","38","","85","0.78","7","12","0","0","8","0","","--","","--","--"
"1573423104-6036","http://www.nhl.com/stats/player?reportType=season&seasonFrom=19431944&seasonTo=19681969&gameType=2&filter=gamesPlayed,gte,1&sort=points,goals,assists","J.P. Leblanc","1968-69","CHI","C","6","1","2","3","1","0","0.50","0","0","0","0","0","0","9","11.1","","--","--"
"1573423104-5191","http://www.nhl.com/stats/player?reportType=season&seasonFrom=19431944&seasonTo=19681969&gameType=2&filter=gamesPlayed,gte,1&sort=points,goals,assists","Earl Balfour","1959-60","CHI","L","70","3","5","8","-5","16","0.11","0","0","1","2","1","0","82","3.6","","--","--"
"1573423104-5945","http://www.nhl.com/stats/player?reportType=season&seasonFrom=19431944&seasonTo=19681969&gameType=2&filter=gamesPlayed,gte,1&sort=points,goals,assists","Edgar Laprade","1952-53","NYR","C","11","2","1","3","","2","0.27","0","0","0","0","0","0","","--","","--","--"
"1573423104-7587","http://www.nhl.com/stats/player?reportType=season&seasonFrom=19431944&seasonTo=19681969&gameType=2&filter=gamesPlayed,gte,1&sort=points,goals,assists","Jack Gordon","1949-50","NYR","C","1","0","0","0","","0","--","0","0","0","0","0","0","","--","","--","--"
"1573423104-5270","http://www.nhl.com/stats/player?reportType=season&seasonFrom=19431944&seasonTo=19681969&gameType=2&filter=gamesPlayed,gte,1&sort=points,goals,assists","Fern Flaman","1953-54","TOR","D","62","0","8","8","","84","0.13","0","0","0","1","0","0","","--","","--","--"
"1573423104-6800","http://www.nhl.com/stats/player?reportType=season&seasonFrom=19431944&seasonTo=19681969&gameType=2&filter=gamesPlayed,gte,1&sort=points,goals,assists","Andre Pronovost","1964-65","DET","L","3","0","1","1","1","0","0.33","0","0","0","0","0","0","0","0.0","","--","--"
"1573423104-4168","http://www.nhl.com/stats/player?reportType=season&seasonFrom=19431944&seasonTo=19681969&gameType=2&filter=gamesPlayed,gte,1&sort=points,goals,assists","Glen Sather","1968-69","BOS","L","76","4","11","15","4","67","0.20","0","0","1","3","1","0","51","7.8","","--","--"
"1573423104-1882","http://www.nhl.com/stats/player?reportType=season&seasonFrom=19431944&seasonTo=19681969&gameType=2&filter=gamesPlayed,gte,1&sort=points,goals,assists","Cal Gardner","1948-49","TOR","C","53","13","22","35","","35","0.66","3","8","0","1","2","0","","--","","--","--"
"1573423104-5060","http://www.nhl.com/stats/player?reportType=season&seasonFrom=19431944&seasonTo=19681969&gameType=2&filter=gamesPlayed,gte,1&sort=points,goals,assists","John Hanna","1960-61","NYR","D","46","1","8","9","-2","34","0.20","0","0","0","1","0","0","49","2.0","","--","--"
"1573423104-3165","http://www.nhl.com/stats/player?reportType=season&seasonFrom=19431944&seasonTo=19681969&gameType=2&filter=gamesPlayed,gte,1&sort=points,goals,assists","Danny Lewicki","1958-59","CHI","L","58","8","14","22","","4","0.38","2","3","0","0","2","0","","--","","--","--"
